# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0012499,7.570465564727783,-6.064512729644775,1.900996208190918,36.865234375,-57.67822265625,-57.9986572265625
0.0037499,7.69735860824585,-6.224924564361572,2.0446481704711914,38.8031005859375,-57.3577880859375,-58.7005615234375
0.0062499,7.833827972412109,-6.428431510925293,2.164358377456665,40.8477783203125,-57.0220947265625,-58.8531494140625
0.0087499,7.960720539093018,-6.631938934326172,2.255337953567505,42.66357421875,-56.732177734375,-59.0057373046875
0.0112499,8.092401504516602,-6.777985095977783,2.3104045391082764,44.525146484375,-56.549072265625,-58.6395263671875
0.0137499,8.226476669311523,-6.861782073974609,2.300827741622925,46.0357666015625,-55.816650390625,-58.4716796875
0.016249899999999998,8.374917984008789,-6.897695064544678,2.2218191623687744,47.30224609375,-54.6875,-58.319091796875
0.0187499,8.530540466308594,-6.909666061401367,2.0685901641845703,49.163818359375,-53.3599853515625,-58.013916015625
0.021249900000000002,8.667010307312012,-6.916848659515381,1.8507179021835327,51.422119140625,-52.215576171875,-57.220458984375
0.023749899999999997,8.774748802185059,-6.909666061401367,1.6136919260025024,53.9703369140625,-51.055908203125,-56.640625
0.0262499,8.832210540771484,-6.861782073974609,1.3886369466781616,56.09130859375,-50.018310546875,-55.60302734375
0.028749900000000002,8.841787338256836,-6.768408298492432,1.2401964664459229,57.1441650390625,-48.7823486328125,-54.443359375
0.031249899999999997,8.801085472106934,-6.624756336212158,1.1851298809051514,57.9833984375,-47.9278564453125,-53.6651611328125
0.0337499,8.712499618530273,-6.466738700866699,1.2186486721038818,58.837890625,-47.1343994140625,-52.7496337890625
0.0362499,8.576030731201172,-6.320692539215088,1.3335703611373901,59.0362548828125,-45.8831787109375,-51.5594482421875
0.0387499,8.398859977722168,-6.172252178192139,1.4939818382263184,59.7991943359375,-45.6390380859375,-50.5218505859375
0.0412499,8.202534675598145,-6.007051944732666,1.678335428237915,60.48583984375,-45.745849609375,-49.407958984375
0.0437499,7.999027729034424,-5.8203043937683105,1.8602946996688843,59.967041015625,-45.6695556640625,-48.2635498046875
0.0462499,7.7883381843566895,-5.602431774139404,2.0159177780151367,59.08203125,-45.379638671875,-47.66845703125
0.0487499,7.580042362213135,-5.3127336502075195,2.1380221843719482,59.63134765625,-46.4019775390625,-47.3480224609375
0.0512499,7.374141216278076,-4.944026470184326,2.229001760482788,59.5703125,-47.9736328125,-47.1343994140625
0.053749899999999996,7.175422668457031,-4.49870491027832,2.2864625453948975,57.2357177734375,-49.6978759765625,-46.9970703125
0.0562499,7.022193431854248,-4.02465295791626,2.3558945655822754,54.6875,-51.116943359375,-47.210693359375
0.0587499,6.959944248199463,-3.5697548389434814,2.4468741416931152,53.9703369140625,-52.825927734375,-47.821044921875
0.061249899999999996,7.058106422424316,-3.1747114658355713,2.58813214302063,53.314208984375,-54.8858642578125,-48.4619140625
