# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72, f73, f74, f75, f76, f77, f78, f79, f80, f81, f82, f83, f84, f85, f86, f87, f88, f89, f90, f91, f92, f93, f94, f95, f96, f97, f98, f99, f100, f101, f102, f103, f104, f105, f106, f107, f108, f109, f110, f111, f112, f113, f114, f115, f116, f117, f118, f119, f120, f121, f122, f123, f124, f125, f126, f127, f128, f129, f130, f131, f132, f133, f134, f135, f136, f137, f138, f139, f140, f141, f142, f143, f144, f145, f146, f147, f148, f149, f150, f151, f152, f153, f154, f155, f156, f157, f158, f159, f160, f161, f162, f163, f164, f165, f166, f167, f168, f169, f170, f171, f172, f173, f174, f175, f176, f177, f178, f179, f180, f181, f182, f183, f184, f185, f186, f187, f188, f189, f190, f191, f192, f193, f194, f195, f196, f197, f198, f199, f200, f201, f202, f203, f204, f205, f206, f207, f208, f209, f210, f211, f212, f213, f214, f215, f216, f217, f218, f219, f220, f221, f222, f223, f224, f225, f226, f227, f228, f229, f230, f231, f232, f233, f234, f235, f236, f237, f238, f239, f240, f241, f242, f243, f244, f245, f246, f247, f248, f249, f250, f251, f252, f253, f254, f255, f256, f257, f258, f259, f260, f261, f262, f263, f264, f265, f266, f267, f268, f269, f270, f271, f272, f273, f274, f275, f276, f277, f278, f279, f280, f281, f282, f283, f284, f285, f286, f287, f288, f289, f290, f291, f292, f293, f294, f295, f296, f297, f298, f299, f300, f301, f302, f303, f304, f305, f306, f307, f308, f309, f310, f311, f312, f313, f314, f315, f316, f317, f318, f319, f320, f321, f322, f323, f324, f325, f326, f327, f328, f329, f330, f331, f332, f333, f334, f335, f336, f337, f338, f339, f340, f341, f342, f343, f344, f345, f346, f347, f348, f349, f350, f351, f352, f353, f354, f355, f356, f357, f358, f359, f360, f361, f362, f363, f364, f365, f366, f367, f368, f369, f370, f371, f372, f373, f374, f375, f376, f377, f378, f379, f380, f381, f382, f383, f384, f385, f386, f387, f388, f389, f390, f391, f392, f393, f394, f395, f396, f397, f398, f399, f400, f401, f402, f403, f404, f405, f406, f407, f408, f409, f410, f411, f412, f413, f414, f415, f416, f417, f418, f419, f420, f421, f422, f423, f424, f425, f426, f427, f428, f429, f430, f431, f432, f433, f434, f435, f436, f437, f438, f439, f440, f441, f442, f443, f444, f445, f446, f447, f448, f449, f450, f451, f452, f453, f454, f455, f456, f457, f458, f459, f460, f461, f462, f463, f464, f465, f466, f467, f468, f469, f470, f471, f472, f473, f474, f475, f476, f477, f478, f479, f480, f481, f482, f483, f484, f485, f486, f487, f488, f489, f490, f491, f492, f493, f494, f495, f496, f497, f498, f499, f500, f501, f502, f503, f504, f505, f506, f507, f508, f509, f510, f511, f512, f513, f514, f515, f516, f517, f518, f519, f520, f521, f522, f523, f524, f525, f526, f527, f528, f529, f530, f531, f532, f533, f534, f535, f536, f537, f538, f539, f540, f541, f542, f543, f544, f545, f546, f547, f548, f549, f550, f551, f552, f553, f554, f555, f556, f557, f558, f559, f560, f561, f562, f563, f564, f565, f566, f567, f568, f569, f570, f571, f572, f573, f574, f575, f576, f577, f578, f579, f580, f581, f582, f583, f584, f585, f586, f587, f588, f589, f590, f591, f592, f593, f594, f595, f596, f597, f598, f599, f600, f601, f602, f603, f604, f605, f606, f607, f608, f609, f610, f611, f612, f613, f614, f615, f616, f617, f618, f619, f620, f621, f622, f623, f624, f625, f626, f627, f628, f629, f630, f631, f632, f633, f634, f635, f636, f637, f638, f639, f640, f641, f642, f643, f644, f645, f646, f647, f648, f649, f650, f651, f652, f653, f654, f655, f656, f657, f658, f659, f660, f661, f662, f663, f664, f665, f666, f667, f668, f669, f670, f671, f672, f673, f674, f675, f676, f677, f678, f679, f680, f681, f682, f683, f684, f685, f686, f687, f688, f689, f690, f691, f692, f693, f694, f695, f696, f697, f698, f699, f700, f701, f702, f703, f704, f705, f706, f707, f708, f709, f710, f711, f712, f713, f714, f715, f716, f717, f718, f719, f720, f721, f722, f723, f724, f725, f726, f727, f728, f729, f730, f731, f732, f733, f734, f735, f736, f737, f738, f739, f740, f741, f742, f743, f744, f745, f746, f747, f748, f749, f750, f751, f752, f753, f754, f755, f756, f757, f758, f759, f760, f761, f762, f763, f764, f765, f766, f767, f768, f769, f770, f771, f772, f773, f774, f775, f776, f777, f778, f779, f780, f781, f782, f783, f784, f785, f786, f787, f788, f789, f790, f791, f792, f793, f794, f795, f796, f797, f798, f799, f800, f801, f802, f803, f804, f805, f806, f807, f808, f809, f810, f811, f812, f813, f814, f815, f816, f817, f818, f819, f820, f821, f822, f823, f824, f825, f826, f827, f828, f829, f830, f831, f832, f833, f834, f835, f836, f837, f838, f839, f840, f841, f842, f843, f844, f845, f846, f847, f848, f849, f850, f851, f852, f853, f854, f855, f856, f857, f858, f859, f860, f861, f862, f863, f864, f865, f866, f867, f868, f869, f870, f871, f872, f873, f874, f875, f876, f877, f878, f879, f880, f881, f882, f883, f884, f885, f886, f887, f888, f889, f890, f891, f892, f893, f894, f895, f896, f897, f898, f899, f900, f901, f902, f903, f904, f905, f906, f907, f908, f909, f910, f911, f912, f913, f914, f915, f916, f917, f918, f919, f920, f921, f922, f923, f924, f925, f926, f927, f928, f929, f930, f931, f932, f933, f934, f935, f936, f937, f938, f939, f940, f941, f942, f943, f944, f945, f946, f947, f948, f949, f950, f951, f952, f953, f954, f955, f956, f957, f958, f959, f960, f961, f962, f963, f964, f965, f966, f967, f968, f969, f970, f971, f972, f973, f974, f975, f976, f977, f978, f979, f980, f981, f982, f983, f984, f985, f986, f987, f988, f989, f990, f991, f992, f993, f994, f995, f996, f997, f998, f999, f1000, f1001, f1002, f1003, f1004, f1005, f1006, f1007, f1008, f1009, f1010, f1011, f1012, f1013, f1014, f1015, f1016, f1017, f1018, f1019, f1020, f1021, f1022, f1023, f1024, f1025, f1026, f1027, f1028, f1029, f1030, f1031, f1032, f1033, f1034, f1035, f1036, f1037, f1038, f1039, f1040, f1041, f1042, f1043, f1044, f1045, f1046, f1047, f1048, f1049, f1050, f1051, f1052, f1053, f1054, f1055, f1056, f1057, f1058, f1059, f1060, f1061, f1062, f1063, f1064, f1065, f1066, f1067, f1068, f1069, f1070, f1071, f1072, f1073, f1074, f1075, f1076, f1077, f1078, f1079, f1080, f1081, f1082, f1083, f1084, f1085, f1086, f1087, f1088, f1089, f1090, f1091, f1092, f1093, f1094, f1095, f1096, f1097, f1098, f1099, f1100, f1101, f1102, f1103, f1104, f1105, f1106, f1107, f1108, f1109, f1110, f1111, f1112, f1113, f1114, f1115, f1116, f1117, f1118, f1119, f1120, f1121, f1122, f1123, f1124, f1125, f1126, f1127, f1128, f1129, f1130, f1131, f1132, f1133, f1134, f1135, f1136, f1137, f1138, f1139, f1140, f1141, f1142, f1143, f1144, f1145, f1146, f1147, f1148, f1149, f1150, f1151, f1152, f1153, f1154, f1155, f1156, f1157, f1158, f1159, f1160, f1161, f1162, f1163, f1164, f1165, f1166, f1167, f1168, f1169, f1170, f1171, f1172, f1173, f1174, f1175, f1176, f1177, f1178, f1179, f1180, f1181, f1182, f1183, f1184, f1185, f1186, f1187, f1188, f1189, f1190, f1191, f1192, f1193, f1194, f1195, f1196, f1197, f1198, f1199
0.0012499, 0.4975, 1.57778, -0.426168, 9.85932, -2.0752, 3.54004, -2.34985, 1.57778, -0.433351, 9.84496, -2.13623, 3.32642, -2.38037, 1.58017, -0.430956, 9.83538, -2.02942, 3.08228, -2.12097, 1.58017, -0.433351, 9.83299, -2.05994, 2.70081, -1.95312, 1.57538, -0.426168, 9.84256, -1.95312, 2.54822, -1.83105, 1.5682, -0.428562, 9.85453, -1.78528, 2.45667, -1.72424, 1.54905, -0.440533, 9.8689, -2.01416, 2.22778, -1.58691, 1.53229, -0.462081, 9.87369, -1.90735, 1.80054, -1.43433, 1.51314, -0.493206, 9.87369, -1.83105, 1.80054, -1.26648, 1.50356, -0.519542, 9.8689, -1.58691, 1.80054, -1.08337, 1.50356, -0.54109, 9.86172, -1.26648, 1.63269, -0.930786, 1.51074, -0.550666, 9.84975, -1.0376, 1.38855, -0.671387, 1.52032, -0.550666, 9.84496, -0.915527, 1.23596, -0.595093, 1.5275, -0.550666, 9.83778, -0.793457, 0.991821, -0.595093, 1.52271, -0.543484, 9.84256, -0.259399, 0.549316, -0.12207, 1.52271, -0.543484, 9.84256, -0.259399, 0.549316, -0.12207, 1.48919, -0.536301, 9.87369, 0.0762939, 0.38147, 0.0305176, 1.48919, -0.536301, 9.87369, 0.0762939, 0.38147, 0.0305176, 1.46046, -0.517148, 9.90002, 0.244141, -0.0762939, 0.411987, 1.46046, -0.517148, 9.90002, 0.244141, -0.0762939, 0.411987, 1.46046, -0.493206, 9.91199, 0.595093, -0.0915527, 0.62561, 1.46046, -0.493206, 9.91199, 0.595093, -0.0915527, 0.62561, 1.48201, -0.471658, 9.90721, 0.747681, -0.274658, 1.0376, 1.48201, -0.471658, 9.90721, 0.747681, -0.274658, 1.0376, 1.50835, -0.442927, 9.88326, 0.366211, -0.686646, 1.17493, 1.50835, -0.442927, 9.88326, 0.366211, -0.686646, 1.17493, 1.52511, -0.40462, 9.87848, 0.305176, -0.610352, 1.40381, 1.52511, -0.40462, 9.87848, 0.305176, -0.610352, 1.40381, 1.52511, -0.380678, 9.91439, -0.518799, -0.610352, 1.69373, 1.52511, -0.380678, 9.91439, -0.518799, -0.610352, 1.69373, 1.51074, -0.37589, 9.98382, -0.88501, -0.488281, 1.78528, 1.51074, -0.37589, 9.98382, -0.88501, -0.488281, 1.78528, 1.47004, -0.37589, 10.0485, -1.46484, -0.701904, 2.01416, 1.47004, -0.37589, 10.0485, -1.46484, -0.701904, 2.01416, 1.42694, -0.383072, 10.0509, -1.83105, -0.778198, 2.04468, 1.42694, -0.383072, 10.0509, -1.83105, -0.778198, 2.04468, 1.41497, -0.383072, 9.99819, -2.22778, -0.823975, 2.24304, 1.41497, -0.383072, 9.99819, -2.22778, -0.823975, 2.24304, 1.43413, -0.363919, 9.94791, -3.0365, -0.808716, 2.2583, 1.43413, -0.363919, 9.94791, -3.0365, -0.808716, 2.2583, 1.42216, -0.35913, 9.93115, -3.60107, -0.991821, 2.19727, 1.42216, -0.35913, 9.93115, -3.60107, -0.991821, 2.19727, 1.37188, -0.40462, 9.92636, -3.86047, -0.823975, 2.27356, 1.37188, -0.40462, 9.92636, -3.86047, -0.823975, 2.27356, 1.33357, -0.469264, 9.92636, -4.04358, -1.297, 2.36511, 1.33357, -0.469264, 9.92636, -4.04358, -1.297, 2.36511, 1.31681, -0.526724, 9.9527, -4.16565, -1.34277, 2.28882, 1.31681, -0.526724, 9.9527, -4.16565, -1.34277, 2.28882, 1.29766, -0.584185, 9.98143, -3.90625, -1.64795, 2.04468, 1.29766, -0.584185, 9.98143, -3.90625, -1.64795, 2.04468, 1.27611, -0.632069, 9.98143, -3.41797, -1.60217, 2.12097, 1.27611, -0.632069, 9.98143, -3.41797, -1.60217, 2.12097, 1.26174, -0.670376, 9.95749, -3.06702, -1.63269, 2.13623, 1.26174, -0.670376, 9.95749, -3.06702, -1.63269, 2.13623, 1.26174, -0.696713, 9.92636, -2.50244, -1.84631, 1.95312, 1.26174, -0.696713, 9.92636, -2.50244, -1.84631, 1.95312, 1.26893, -0.708684, 9.88805, -2.02942, -1.66321, 1.89209, 1.26893, -0.708684, 9.88805, -2.02942, -1.66321, 1.89209, 1.2809, -0.730232, 9.86651, -1.4801, -1.69373, 1.96838, 1.2809, -0.730232, 9.86651, -1.4801, -1.69373, 1.96838, 1.30005, -0.761356, 9.85453, -0.88501, -1.72424, 1.83105, 1.30005, -0.761356, 9.85453, -0.88501, -1.72424, 1.83105, 1.29766, -0.775721, 9.84496, -0.457764, -1.67847, 1.66321, 1.28569, -0.778116, 9.84017, 0.0152588, -1.80054, 1.69373, 1.27372, -0.773327, 9.83059, 0.335693, -1.80054, 1.83105, 1.27132, -0.766145, 9.81383, 0.610352, -1.75476, 1.75476, 1.28569, -0.749385, 9.79468, 0.534058, -1.66321, 1.7395, 1.31202, -0.730232, 9.77553, 0.854492, -1.61743, 1.66321, 1.34554, -0.708684, 9.76355, 1.05286, -1.95312, 1.69373, 1.38385, -0.691924, 9.76116, 1.297, -1.58691, 1.67847, 1.41497, -0.675165, 9.76116, 1.64795, -1.54114, 1.86157, 1.44131, -0.658405, 9.76116, 1.70898, -1.38855, 1.32751, 1.45328, -0.641646, 9.76116, 1.60217, -1.43433, 1.35803, 1.45328, -0.634463, 9.76116, 1.51062, -1.23596, 1.37329, 1.43652, -0.629675, 9.76116, 1.60217, -1.297, 1.41907, 1.41737, -0.632069, 9.75637, 1.72424, -1.41907, 1.32751, 1.403, -0.634463, 9.74201, 1.63269, -1.37329, 1.20544, 1.403, -0.629675, 9.72285, 1.66321, -1.32751, 1.09863, 1.41018, -0.620098, 9.70131, 1.52588, -1.28174, 1.09863, 1.42934, -0.608127, 9.67976, 1.61743, -0.976562, 1.28174, 1.4461, -0.59855, 9.65821, 1.43433, -1.00708, 1.2207, 1.46046, -0.584185, 9.64384, 1.15967, -0.915527, 1.05286, 1.47004, -0.577003, 9.63187, 0.717163, -0.808716, 1.08337, 1.46525, -0.567426, 9.63187, 0.656128, -0.732422, 1.28174, 1.45807, -0.557849, 9.63187, 0.564575, -0.701904, 1.20544, 1.4437, -0.553061, 9.63906, 0.335693, -0.701904, 1.12915, 1.42934, -0.548272, 9.64384, 0.137329, -0.640869, 1.15967, 1.42216, -0.548272, 9.64384, -0.0152588, -0.579834, 1.14441, 1.41737, -0.550666, 9.64145, -0.305176, -0.579834, 1.20544, 1.42455, -0.553061, 9.62948, -0.488281, -0.732422, 1.40381, 1.43413, -0.548272, 9.61511, -0.656128, -0.488281, 1.46484, 1.45089, -0.54109, 9.59596, -1.05286, -0.305176, 1.34277, 1.46286, -0.533907, 9.58638, -1.26648, -0.289917, 1.297, 1.47004, -0.531513, 9.5792, -1.72424, -0.259399, 1.35803, 1.47004, -0.533907, 9.59117, -2.0752, 0, 1.43433, 1.46525, -0.548272, 9.60793, -2.39563, -0.0915527, 1.26648, 1.45089, -0.574608, 9.63427, -2.60925, 0, 1.37329, 1.43413, -0.610521, 9.6606, -2.70081, 0.0152588, 1.51062, 1.41737, -0.651223, 9.67736, -2.39563, 0.0457764, 1.44958, 1.4054, -0.68953, 9.68694, -2.59399, 0.106812, 1.297, 1.4054, -0.715866, 9.68215, -2.70081, 0.152588, 1.35803, 1.41976, -0.732626, 9.66779, -2.48718, 0.213623, 1.2207, 1.43173, -0.744597, 9.65342, -2.27356, 0.427246, 1.28174, 1.4461, -0.756568, 9.63906, -1.96838, 0.396729, 1.2207, 1.44849, -0.768539, 9.62948, -1.8158, 0.442505, 1.34277, 1.45089, -0.787692, 9.62469, -1.69373, 0.442505, 1.43433, 1.44849, -0.804452, 9.6223, -1.41907, 0.183105, 1.14441, 1.44849, -0.821211, 9.6199, -1.12915, 0.0915527, 1.297, 1.4461, -0.837971, 9.61272, -0.747681, 0.137329, 1.00708, 1.45089, -0.849942, 9.60314, -0.640869, 0.228882, 1.11389, 1.45807, -0.859518, 9.59117, -0.411987, 0.411987, 1.23596, 1.47243, -0.861913, 9.5792, 0.0915527, 0.305176, 1.23596, 1.4868, -0.866701, 9.5792, 0.350952, 0.305176, 1.32751, 1.49638, -0.866701, 9.5816, 0.534058, 0.335693, 1.14441, 1.50356, -0.869095, 9.59357, 1.2207, 0.534058, 1.26648, 1.50835, -0.871489, 9.60554, 1.28174, 0.564575, 1.15967, 1.50595, -0.871489, 9.61033, 1.70898, 0.366211, 1.19019, 1.50356, -0.869095, 9.61272, 2.16675, 0.473022, 1.14441, 1.49638, -0.864307, 9.61272, 2.27356, 0.671387, 1.28174, 1.48919, -0.857124, 9.61272, 2.45667, 0.900269, 1.17493, 1.4868, -0.842759, 9.6199, 2.86865, 0.88501, 1.26648, 1.49159, -0.828394, 9.6199, 3.15857, 0.930786, 1.37329, 1.50356, -0.806846, 9.62469, 3.2196, 0.946045, 1.23596, 1.51792, -0.790087, 9.62948, 3.37219, 1.14441, 1.19019, 1.53229, -0.770933, 9.64384, 3.40271, 1.40381, 1.23596, 1.54187, -0.756568, 9.6606, 3.5553, 1.5564, 1.23596, 1.54187, -0.751779, 9.67736, 3.70789, 1.44958, 1.25122, 1.53708, -0.746991, 9.69173, 3.64685, 1.4801, 1.44958, 1.52032, -0.744597, 9.7037, 3.64685, 1.43433, 1.40381, 1.51074, -0.732626, 9.70849, 3.75366, 1.4801, 1.28174, 1.49877, -0.715866, 9.71328, 3.57056, 1.52588, 1.19019, 1.49638, -0.691924, 9.70849, 3.38745, 1.64795, 1.0376, 1.49398, -0.667982, 9.70131, 3.09753, 1.70898, 1.09863, 1.49638, -0.646434, 9.70131, 3.11279, 1.57166, 1.32751, 1.49398, -0.627281, 9.69412, 2.97546, 1.58691, 1.08337, 1.49638, -0.61531, 9.69412, 2.74658, 1.64795, 1.06812, 1.49398, -0.603339, 9.68694, 2.54822, 1.64795, 1.20544, 1.49159, -0.596156, 9.67497, 2.54822, 1.64795, 1.34277, 1.48441, -0.593762, 9.66539, 2.22778, 1.67847, 1.31226, 1.47962, -0.596156, 9.65342, 2.02942, 1.58691, 1.37329, 1.48201, -0.603339, 9.65103, 1.67847, 1.41907, 1.38855, 1.4868, -0.608127, 9.65342, 1.2207, 1.4801, 1.37329, 1.49159, -0.612916, 9.67257, 1.06812, 1.69373, 1.57166, 1.49398, -0.61531, 9.70849, 0.762939, 1.44958, 1.23596, 1.48201, -0.620098, 9.75398, 0.442505, 1.34277, 1.15967, 1.47004, -0.620098, 9.79947, 0.427246, 1.38855, 1.38855, 1.45328, -0.624887, 9.83778, 0.213623, 1.00708, 1.38855, 1.44849, -0.624887, 9.85932, -0.12207, 1.06812, 1.34277, 1.44131, -0.627281, 9.86651, -0.457764, 1.12915, 1.26648, 1.44849, -0.636858, 9.86172, -0.274658, 1.09863, 1.37329, 1.45328, -0.653617, 9.85693, -0.396729, 0.946045, 1.34277, 1.46286, -0.670376, 9.85214, -0.152588, 0.88501, 1.41907, 1.46765, -0.691924, 9.84496, -0.289917, 0.946045, 1.51062, 1.47483, -0.703895, 9.84017, -0.610352, 0.961304, 1.72424, 1.47962, -0.715866, 9.83059, -0.793457, 0.808716, 1.44958, 1.47243, -0.73502, 9.81623, -0.549316, 0.930786, 1.61743, 1.46525, -0.758962, 9.80665, -0.366211, 0.778198, 1.72424, 1.45328, -0.782904, 9.79707, -0.50354, 0.900269, 1.80054, 1.45089, -0.802058, 9.7875, -0.274658, 0.595093, 1.89209, 1.45807, -0.804452, 9.7851, -0.0305176, 0.839233, 1.70898, 1.47722, -0.794875, 9.7875, 0.0762939, 0.762939, 1.61743, 1.49398, -0.785298, 9.79468, 0.0457764, 0.686646, 1.83105, 1.51074, -0.78051, 9.80904, 0.244141, 0.656128, 1.75476, 1.52271, -0.782904, 9.8258, 0.335693, 0.457764, 1.7395, 1.52511, -0.787692, 9.84975, 0.473022, 0.457764, 1.83105, 1.52032, -0.797269, 9.87848, 0.778198, 0.350952, 1.69373, 1.51792, -0.799663, 9.89524, 0.930786, 0.457764, 1.43433, 1.50835, -0.806846, 9.91199, 1.12915, 0.411987, 1.35803, 1.50595, -0.80924, 9.91918, 1.41907, 0.137329, 1.57166, 1.50595, -0.818817, 9.92157, 1.60217, 0.167847, 1.75476, 1.51074, -0.833182, 9.92397, 1.87683, 0.167847, 1.70898, 1.51314, -0.845153, 9.92636, 2.24304, 0.198364, 1.5564, 1.51792, -0.859518, 9.93115, 2.24304, 0.12207, 1.75476, 1.52032, -0.861913, 9.93833, 2.47192, 0.0610352, 1.8158, 1.52271, -0.861913, 9.94551, 2.82288, 0.305176, 1.90735, 1.5275, -0.857124, 9.95749, 2.79236, 0.259399, 1.93787, 1.5275, -0.849942, 9.96706, 2.7771, -0.0305176, 1.77002, 1.5275, -0.847547, 9.97185, 2.89917, 0.0305176, 1.89209, 1.52271, -0.840365, 9.97185, 2.94495, 0.12207, 2.05994, 1.51314, -0.828394, 9.95988, 2.88391, -0.0305176, 2.09045, 1.49877, -0.811634, 9.94551, 2.76184, 0.106812, 2.10571, 1.47962, -0.790087, 9.93354, 2.76184, -0.0152588, 2.16675, 1.45328, -0.768539, 9.91918, 2.57874, -0.137329, 2.30408, 1.42934, -0.742203, 9.91199, 2.34985, -0.0762939, 2.22778, 1.41018, -0.718261, 9.90002, 2.33459, -0.350952, 2.15149, 1.39582, -0.691924, 9.88805, 2.15149, -0.137329, 2.22778, 1.39343, -0.672771, 9.87129, 1.83105, -0.106812, 2.22778, 1.39582, -0.6608, 9.85693, 1.52588, -0.259399, 2.12097, 1.39821, -0.651223, 9.84496, 1.23596, -0.366211, 2.04468, 1.39582, -0.651223, 9.84735, 0.732422, -0.457764, 1.95312, 1.38864, -0.648829, 9.85693, 0.457764, -0.427246, 2.02942, 1.37427, -0.648829, 9.87608, 0.167847, -0.396729, 1.89209, 1.35751, -0.648829, 9.89284, -0.152588, -0.656128, 1.90735, 1.33836, -0.641646, 9.90481, -0.549316, -0.671387, 1.89209, 1.3216, -0.636858, 9.91199, -1.17493, -0.457764, 1.61743, 1.30484, -0.634463, 9.90721, -1.28174, -0.747681, 1.58691, 1.29287, -0.629675, 9.89763, -1.67847, -0.62561, 1.57166, 1.28808, -0.629675, 9.88087, -2.22778, -0.793457, 1.52588, 1.28808, -0.632069, 9.86172, -2.76184, -0.854492, 1.46484, 1.28569, -0.64404, 9.84256, -3.05176, -0.50354, 1.34277
