# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0012499,10.051142082932937,-4.474621900804643,-0.01245325352534905,7.763758517271056,-14.097049933418344,-28.552141682713344
0.0112499,9.840390457529969,-4.385011701615891,-0.03880794864455835,16.35613221941349,-14.132361452522268,-31.546115256089898
0.0212499,9.708671507383446,-4.366024414031082,-0.009621856944510005,23.952323875599053,-14.470117415403015,-32.823828132299084
0.0312498999999999,9.609382716541319,-4.392034763871348,-0.016576628096190142,31.07921173548455,-15.034757068357711,-32.59389843452121
0.0412499,9.526718179921152,-4.411922294227201,0.08952385136001338,38.213507635418345,-15.702103292445498,-31.525725514570393
0.0512499,9.676114043852184,-4.3596825844698825,0.3994615466421622,44.733398643153784,-15.877190948620855,-29.749495382568114
0.0612498999999999,9.863158936384924,-4.26252961590847,0.6161757897768942,50.67881757809761,-15.43393326338177,-28.122012703451997
0.0712499,9.742828543894023,-4.248266909002575,0.66266650238695,56.97729797022765,-15.715286604866487,-27.203298560506315
0.0812499,9.569111440460171,-4.039006371287783,0.6551634856756728,61.11851864365251,-16.852723550039787,-26.040863589532016
0.0912499,9.459970089701649,-3.563944982848704,0.49695123784900014,60.67697172476931,-17.951473603451348,-24.60277180195388
0.1012499,9.136193193469785,-3.0589899225147783,0.2529306040028728,55.500676616131294,-19.729995773372114,-23.480685388766826
0.1112499,8.838460283353758,-2.5836256872055876,0.06689212294232975,46.401963976090315,-21.844018608398784,-22.66652388553161
0.1212499,8.689037133572054,-2.1812092111063355,-0.10129127603251874,33.93689928292254,-23.586507286184084,-21.90343246176453
0.1312499,8.506414655218995,-1.9076936407883787,-0.19452453739992093,18.396012451779107,-24.723238401911424,-20.872364665466687
0.1412499,8.366929814669085,-1.875048018279949,-0.16687402425931336,2.1984070169529217,-25.30436594455333,-19.517311042891432
0.1512499,8.338755953170647,-2.031353535802421,-0.18770924753920618,-12.068729937762297,-25.193423074155653,-18.112386007549777
0.1612499,8.312428812912389,-2.200852601091325,-0.24862186735048888,-23.15635919420801,-25.07708595793207,-17.200836511280762
0.1712499,8.319344232169643,-2.3818297191194975,-0.2506611500456097,-30.284895010191395,-24.753076922057364,-16.66325906314239
0.1812499,8.35564716528682,-2.5776624674597914,-0.19827501870354597,-34.0079368514841,-23.95695802835909,-16.18549447165859
0.1912499,8.424082231194271,-2.7979181628663117,-0.06203303233733478,-33.62789176040349,-22.735807176015776,-15.737234161932856
0.2012499,8.527978419912714,-2.9513709179717926,0.11572968129253731,-29.43511788072825,-20.89305767848035,-14.879113159842067
