# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0012499,10.050858497619629,-4.474762916564941,-0.011971008032560349,7.781982421875,-14.09912109375,-28.5491943359375
0.0037499,10.002974510192871,-4.448426723480225,-0.028730420395731926,10.0860595703125,-14.1143798828125,-29.23583984375
0.0062499,9.950302124023438,-4.417302131652832,-0.043095629662275314,12.4053955078125,-14.1754150390625,-30.0445556640625
0.0087499,9.897629737854004,-4.395754337310791,-0.0454898327589035,14.2669677734375,-14.1143798828125,-30.94482421875
0.0112499,9.84256362915039,-4.381389141082764,-0.0454898327589035,16.265869140625,-14.0380859375,-31.6619873046875
0.0137499,9.794678688049316,-4.376600742340088,-0.033518824726343155,18.1732177734375,-14.1754150390625,-32.073974609375
0.016249899999999998,9.751583099365234,-4.37420654296875,-0.021547814831137657,20.2178955078125,-14.190673828125,-32.470703125
0.0187499,9.720458984375,-4.369418144226074,-0.011971008032560349,22.247314453125,-14.3890380859375,-32.806396484375
0.021249900000000002,9.701305389404297,-4.367023944854736,-0.004788403399288654,24.078369140625,-14.46533203125,-32.77587890625
0.023749899999999997,9.68694019317627,-4.364629745483398,-0.004788403399288654,25.81787109375,-14.7705078125,-32.71484375
0.0262499,9.670180320739746,-4.369418144226074,-0.0071826050989329815,27.374267578125,-14.801025390625,-32.7911376953125
0.028749900000000002,9.651026725769043,-4.383783340454102,-0.014365210197865963,29.1748046875,-14.7857666015625,-32.6690673828125
0.031249899999999997,9.619902610778809,-4.395754337310791,-0.014365210197865963,31.1431884765625,-14.7552490234375,-32.7606201171875
0.0337499,9.586383819580078,-4.4077253341674805,-0.011971008032560349,32.8826904296875,-15.228271484375,-32.4249267578125
0.0362499,9.550470352172852,-4.410119533538818,0.004788403399288654,34.698486328125,-15.6402587890625,-32.1197509765625
0.0387499,9.526528358459473,-4.4077253341674805,0.035913024097681046,36.529541015625,-15.56396484375,-31.8603515625
0.0412499,9.516951560974121,-4.402936935424805,0.08379705995321274,38.1011962890625,-15.5181884765625,-31.5399169921875
0.0437499,9.531316757202148,-4.398148536682129,0.15322890877723694,39.9169921875,-15.9454345703125,-31.097412109375
0.0462499,9.567230224609375,-4.393360137939453,0.22505496442317963,41.595458984375,-15.869140625,-30.57861328125
0.0487499,9.617507934570312,-4.3861775398254395,0.31364041566848755,43.121337890625,-15.7318115234375,-30.426025390625
0.0512499,9.677363395690918,-4.371812343597412,0.40222588181495667,44.7235107421875,-15.9149169921875,-29.8004150390625
0.053749899999999996,9.739612579345703,-4.350264549255371,0.4812345504760742,46.4935302734375,-15.9912109375,-29.2510986328125
0.0562499,9.792284965515137,-4.316745758056641,0.5506663918495178,47.7752685546875,-15.7012939453125,-28.8848876953125
0.0587499,9.835380554199219,-4.28322696685791,0.5937620401382446,49.1790771484375,-15.4571533203125,-28.3660888671875
0.061249899999999996,9.86650562286377,-4.24970817565918,0.6200982332229614,50.5828857421875,-15.472412109375,-27.923583984375
0.0637499,9.871294021606445,-4.230554580688477,0.629675030708313,52.0782470703125,-15.44189453125,-27.8167724609375
0.0662499,9.854534149169922,-4.228160381317139,0.6392518281936646,53.6041259765625,-15.31982421875,-27.862548828125
0.0687499,9.80904483795166,-4.240131378173828,0.646434485912323,55.2978515625,-15.472412109375,-27.374267578125
0.0712499,9.746794700622559,-4.252102375030518,0.6560112833976746,57.220458984375,-15.4876708984375,-27.2064208984375
0.0737499,9.679757118225098,-4.2544965744018555,0.6655880808830261,58.5784912109375,-15.960693359375,-26.9775390625
0.0762499,9.617507934570312,-4.220977783203125,0.6727706789970398,59.7076416015625,-16.41845703125,-26.6571044921875
0.0787499,9.579200744628906,-4.14915132522583,0.6727706789970398,60.48583984375,-16.7236328125,-26.458740234375
0.0812499,9.552865028381348,-4.043806552886963,0.6607996821403503,61.065673828125,-16.9677734375,-26.0467529296875
0.0837499,9.545681953430176,-3.914519786834717,0.6344634294509888,61.4471435546875,-17.1356201171875,-25.6195068359375
0.0862499,9.536105155944824,-3.7828385829925537,0.6009446382522583,61.3555908203125,-17.2882080078125,-25.3753662109375
0.0887499,9.516951560974121,-3.663128614425659,0.5506663918495178,60.943603515625,-17.5323486328125,-24.8565673828125
0.0912499,9.476250648498535,-3.555389642715454,0.49799394607543945,60.699462890625,-17.9290771484375,-24.5208740234375
0.0937499,9.41400146484375,-3.450044631958008,0.4381389021873474,59.99755859375,-18.2647705078125,-24.3072509765625
0.0962499,9.337387084960938,-3.3494882583618164,0.3734954595565796,58.7310791015625,-18.6767578125,-24.078369140625
0.0987499,9.246406555175781,-3.2321722507476807,0.31603461503982544,57.9986572265625,-19.1802978515625,-23.7274169921875
0.1012499,9.069235801696777,-2.983175277709961,0.21787235140800476,54.3670654296875,-20.0653076171875,-23.468017578125
0.1037499,9.069235801696777,-2.983175277709961,0.21787235140800476,54.3670654296875,-20.0653076171875,-23.468017578125
0.1062499,8.923190116882324,-2.7485435009002686,0.1364694982767105,50.23193359375,-21.05712890625,-22.8118896484375
0.1087499,8.923190116882324,-2.7485435009002686,0.1364694982767105,50.23193359375,-21.05712890625,-22.8118896484375
0.1112499,8.81784439086914,-2.5330653190612793,0.05027823522686958,45.074462890625,-22.003173828125,-22.5982666015625
0.1137499,8.81784439086914,-2.5330653190612793,0.05027823522686958,45.074462890625,-22.003173828125,-22.5982666015625
0.1162499,8.746018409729004,-2.3247697353363037,-0.040701430290937424,39.093017578125,-23.040771484375,-22.308349609375
0.1187499,8.746018409729004,-2.3247697353363037,-0.040701430290937424,39.093017578125,-23.040771484375,-22.308349609375
