# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0012499,-8.638279914855957,-3.2417490482330322,3.5218706130981445,-0.0762939453125,1.1444091796875,-3.448486328125
0.0037499,-8.650250434875488,-3.2848446369171143,3.4979286193847656,-0.244140625,1.1444091796875,-3.265380859375
0.0062499,-8.662221908569336,-3.315969467163086,3.4739866256713867,0.030517578125,1.251220703125,-3.35693359375
0.0087499,-8.669404029846191,-3.337517261505127,3.4404678344726562,0.091552734375,1.15966796875,-3.3721923828125
0.0112499,-8.669404029846191,-3.359065055847168,3.4117374420166016,0.2899169921875,1.0833740234375,-3.3416748046875
0.0137499,-8.65982723236084,-3.380612850189209,3.3734302520751953,0.0152587890625,1.3885498046875,-3.6468505859375
0.016249899999999998,-8.645462036132812,-3.4141316413879395,3.339911460876465,0.1373291015625,1.40380859375,-3.47900390625
0.0187499,-8.633491516113281,-3.4548330307006836,3.308786630630493,0.4425048828125,1.3580322265625,-3.265380859375
0.021249900000000002,-8.621520042419434,-3.49314022064209,3.2800562381744385,0.6256103515625,1.556396484375,-3.2958984375
0.023749899999999997,-8.609549522399902,-3.5386300086975098,3.251325845718384,0.48828125,1.922607421875,-3.2501220703125
0.0262499,-8.60236644744873,-3.5649664402008057,3.2321722507476807,0.762939453125,2.105712890625,-3.2806396484375
0.028749900000000002,-8.588001251220703,-3.5913026332855225,3.2154128551483154,0.9307861328125,1.708984375,-3.204345703125
0.031249899999999997,-8.580819129943848,-3.60566782951355,3.2130186557769775,0.762939453125,1.89208984375,-2.9296875
0.0337499,-8.576030731201172,-3.6176388263702393,3.2178070545196533,1.0833740234375,2.1514892578125,-3.0059814453125
0.0362499,-8.580819129943848,-3.624821424484253,3.224989652633667,1.28173828125,2.1209716796875,-2.899169921875
0.0387499,-8.588001251220703,-3.627215623855591,3.2297780513763428,1.64794921875,2.0599365234375,-2.62451171875
0.0412499,-8.60236644744873,-3.6367924213409424,3.2297780513763428,1.800537109375,2.1209716796875,-2.86865234375
0.0437499,-8.616731643676758,-3.6391866207122803,3.2321722507476807,1.89208984375,2.349853515625,-2.7618408203125
0.0462499,-8.62630844116211,-3.6511576175689697,3.2369606494903564,1.8310546875,2.4261474609375,-2.593994140625
0.0487499,-8.633491516113281,-3.6511576175689697,3.24414324760437,2.288818359375,2.25830078125,-2.62451171875
0.0512499,-8.631096839904785,-3.641580820083618,3.251325845718384,2.471923828125,2.197265625,-2.4871826171875
0.053749899999999996,-8.628703117370605,-3.6176388263702393,3.2585084438323975,2.5177001953125,2.3651123046875,-2.3956298828125
0.0562499,-8.62391471862793,-3.5865142345428467,3.2609026432037354,2.3956298828125,2.593994140625,-2.3345947265625
0.0587499,-8.621520042419434,-3.552995204925537,3.2609026432037354,2.4261474609375,2.7618408203125,-2.227783203125
0.061249899999999996,-8.621520042419434,-3.5242648124694824,3.2632968425750732,2.44140625,2.716064453125,-2.0599365234375
0.0637499,-8.631096839904785,-3.5003228187561035,3.2752678394317627,2.5177001953125,2.62451171875,-1.89208984375
0.0662499,-8.635885238647461,-3.4811692237854004,3.2992098331451416,2.4566650390625,2.716064453125,-1.89208984375
0.0687499,-8.647856712341309,-3.466804027557373,3.3207578659057617,2.410888671875,2.6092529296875,-2.0751953125
0.0712499,-8.655038833618164,-3.4548330307006836,3.3423056602478027,2.5634765625,2.716064453125,-2.0751953125
0.0737499,-8.664615631103516,-3.445256233215332,3.354276657104492,2.6092529296875,2.6397705078125,-1.861572265625
0.0762499,-8.674192428588867,-3.4404678344726562,3.359065055847168,2.410888671875,2.5787353515625,-1.800537109375
0.0787499,-8.688557624816895,-3.4404678344726562,3.3638534545898438,2.3193359375,2.50244140625,-1.8157958984375
0.0812499,-8.700529098510742,-3.4380736351013184,3.3686418533325195,2.410888671875,2.5787353515625,-1.89208984375
0.0837499,-8.712499618530273,-3.4356794357299805,3.3734302520751953,2.105712890625,2.62451171875,-1.9683837890625
0.0862499,-8.719682693481445,-3.426102638244629,3.3854012489318848,2.0599365234375,2.288818359375,-1.52587890625
0.0887499,-8.7268648147583,-3.4189200401306152,3.3949780464172363,2.0294189453125,2.3345947265625,-1.3427734375
0.0912499,-8.7268648147583,-3.4117374420166016,3.404554843902588,1.52587890625,2.3956298828125,-1.8157958984375
0.0937499,-8.722076416015625,-3.4165258407592773,3.404554843902588,1.4190673828125,2.5787353515625,-1.861572265625
0.0962499,-8.71489429473877,-3.4380736351013184,3.40216064453125,1.5716552734375,2.655029296875,-1.434326171875
0.0987499,-8.707711219787598,-3.469198226928711,3.3925838470458984,1.4495849609375,2.7923583984375,-1.3275146484375
0.1012499,-8.705317497253418,-3.509899616241455,3.383007049560547,1.40380859375,2.6702880859375,-1.28173828125
0.1037499,-8.712499618530273,-3.5458126068115234,3.383007049560547,1.3885498046875,2.74658203125,-1.1138916015625
0.1062499,-8.724471092224121,-3.5745432376861572,3.380612850189209,1.28173828125,2.899169921875,-0.9765625
0.1087499,-8.738836288452148,-3.603273630142212,3.383007049560547,1.52587890625,2.62451171875,-0.8392333984375
0.1112499,-8.743624687194824,-3.624821424484253,3.383007049560547,1.5411376953125,2.8076171875,-0.79345703125
