# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0099999,9.136273384094238,-3.5051112174987793,1.5610195398330688,32.77587890625,-0.8087158203125,20.32470703125
0.029999900000000003,9.418789863586426,-3.3279404640197754,1.8531121015548706,28.80859375,-4.21142578125,17.7459716796875
0.0499999,9.610325813293457,-3.134010076522827,2.1380221843719482,18.7225341796875,-6.04248046875,11.4288330078125
0.0699999,9.684545516967773,-2.980781078338623,2.4181437492370605,5.1422119140625,-6.9732666015625,3.021240234375
0.08999990000000001,9.653421401977539,-2.9257144927978516,2.7006595134735107,-4.730224609375,-7.354736328125,-5.9356689453125
0.10999990000000001,9.53849983215332,-2.9520506858825684,3.002328872680664,-5.92041015625,-5.6610107421875,-11.71875
0.1299999,9.366117477416992,-3.0526070594787598,3.3063924312591553,1.8463134765625,-2.0599365234375,-12.939453125
0.14999990000000002,9.155426979064941,-3.162740468978882,3.5889084339141846,13.7481689453125,0.0457763671875,-10.101318359375
0.1699999,8.932766914367676,-3.2178070545196533,3.7684733867645264,21.484375,-0.0457763671875,-4.913330078125
0.1899999,8.736441612243652,-3.203441858291626,3.8331170082092285,19.0887451171875,0.2899169921875,-1.251220703125
0.20999990000000002,8.5903959274292,-3.1435868740081787,3.758896589279175,10.284423828125,1.5869140625,0.030517578125
0.2299999,8.528146743774414,-3.0621838569641113,3.6104562282562256,2.777099609375,1.190185546875,1.251220703125
0.2499999,8.554482460021973,-3.0190882682800293,3.4093432426452637,-0.9613037109375,-0.579833984375,2.3040771484375
0.2699999,8.65743350982666,-3.0119056701660156,3.2106244564056396,-2.86865234375,-2.685546875,1.0528564453125
0.28999990000000003,8.832210540771484,-3.0382418632507324,3.0573954582214355,-3.1890869140625,-3.7689208984375,-3.41796875
0.3099999,9.050082206726074,-3.093308687210083,2.9951462745666504,-1.068115234375,-3.1890869140625,-9.521484375
0.3299999,9.263166427612305,-3.1890766620635986,3.0095114707946777,1.03759765625,0.9918212890625,-14.404296875
0.34999990000000003,9.404424667358398,-3.28963303565979,3.047818660736084,2.685546875,6.2255859375,-14.5721435546875
0.3699999,9.454702377319336,-3.3518824577331543,3.0119056701660156,5.9356689453125,7.354736328125,-10.8642578125
0.3899999,9.41400146484375,-3.3446998596191406,2.8634653091430664,10.9405517578125,2.5787353515625,-8.4381103515625
0.40999990000000003,9.32541561126709,-3.246537446975708,2.5953147411346436,13.12255859375,-3.753662109375,-6.011962890625
0.4299999,9.220070838928223,-3.1052796840667725,2.293645143508911,9.3841552734375,-7.720947265625,-2.9754638671875
0.4499999,9.121908187866211,-2.9688100814819336,2.0446481704711914,0.67138671875,-9.246826171875,-1.1749267578125
0.4699999,9.002198219299316,-2.911349296569824,1.9129672050476074,-7.476806640625,-8.026123046875,-1.8463134765625
0.4899999,8.846575736999512,-2.9472622871398926,1.8938134908676147,-11.5509033203125,-5.0811767578125,-2.7313232421875
0.5099999,8.671798706054688,-3.0813376903533936,1.965639591217041,-12.1002197265625,-2.3040771484375,-2.5787353515625
0.5299999,8.523358345031738,-3.2848446369171143,2.0661959648132324,-9.9029541015625,0.244140625,-2.4871826171875
