# Time (seconds),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.0012499,7.877357538111976,-5.461544884615911,2.350940313558901,34.565518957513675,4.109213424159093,-21.29176800673089
0.0112499,7.789388249613451,-5.214124753021106,2.280229279786283,34.32422268280555,3.314637327373885,-20.44978211637633
0.0212499,7.615694455823274,-5.003031527086685,2.2233444890931073,32.978770556674846,2.0656072231279485,-19.386309907806815
0.0312498999999999,7.530327063800908,-4.856930873269519,2.1993405977828053,31.0050198248853,0.6509203628732815,-17.842687657768646
0.0412499,7.509001325740678,-4.738889801733094,2.2274223626343708,28.99085902224429,-0.7606272895279403,-15.792503419198022
0.0512499,7.497599212604106,-4.549401681602798,2.2142887962626143,26.143702972708457,-1.9675164879636722,-13.473662343601552
0.0612498999999999,7.529687584314163,-4.424293935454211,2.1163338624224215,22.75594253465669,-3.069355182355261,-10.742966862731798
0.0712499,7.480885323724569,-4.38849538238075,2.0593822294147994,19.221539704622852,-4.633432420992291,-7.5441248487160495
0.0812499,7.488599873486211,-4.404406493195224,2.092760154629986,15.845874294360124,-5.928051507195903,-4.261046029744643
0.0912499,7.651299919557874,-4.447491940671761,2.155973579524213,13.079671383155363,-6.192642798317338,-1.0736487837152344
0.1012499,7.855890940759243,-4.427986486127536,2.24634152913956,10.559319348294162,-6.014941423933336,1.5967543641226316
0.1112499,7.980365029116359,-4.470400928597623,2.360650320784165,8.737906064352728,-5.382139919866218,3.861098325501138
0.1212499,8.070363219509852,-4.613899122459507,2.507888609515454,8.143549401854827,-4.070123847076367,5.929269235280519
0.1312499,8.1620154377105,-4.726529816276511,2.6532062995242907,8.200623481346803,-2.452779893400641,7.756603780327697
0.1412499,8.250453942792191,-4.817707392775693,2.7443859958974453,8.945974499937286,-0.7520426508752005,9.11991262814772
0.1512499,8.35894639959451,-4.932705380663775,2.8611259305688375,10.520855652034431,0.776364813342742,9.932977863547567
0.1612499,8.425930724273886,-5.038264677200151,3.0071103203160683,12.443169968946544,2.0897437416350284,10.432162940452331
0.1712499,8.462878547617454,-5.151111378643529,3.1298538147925017,14.287783612969573,3.133382116240608,10.678078835349151
0.1812499,8.476506973983911,-5.248772730898589,3.227484079750717,15.760194321993254,3.5381572018245957,10.532364347866853
0.1912499,8.472285354981958,-5.2587515106143465,3.301740711578366,16.42642446144696,3.466048474942587,10.032446159089341
0.2012499,8.46091275971123,-5.1530422981304795,3.4132367487589312,14.776940654694613,2.310336125395323,8.6960848659662
0.2112499,8.438508367695011,-5.033493874265198,3.505554075061153,10.630464295067851,0.47829042572524166,6.321246874779808
0.2212499,8.42624832196335,-5.040897613662831,3.531443295799184,5.176247501169482,-1.324208492412326,2.9887226911067937
0.2312499,8.435318622494028,-5.163611412294233,3.5847708477403604,-0.7983535579369929,-3.6154106985114987,-0.9799764504243961
0.2412499,8.441254298302079,-5.377543505831884,3.6701132458703842,-6.405057252153607,-6.004553629039739,-4.761324408630317
0.2512499,8.42793459144043,-5.573863664183994,3.731480963757572,-11.22070314397064,-8.476248410934836,-8.411037384893977
0.2612499,8.51250156025102,-5.730290877274028,3.795261973849874,-14.163566838604833,-10.818539281611969,-12.489725319411226
0.2712499,8.617326167005011,-5.822018389741508,3.855608021550723,-15.21943416266868,-13.23178922400278,-16.85650607337347
0.2812499,8.694255181957658,-5.873152922023596,3.9376560543005423,-15.015877362336274,-15.84230427286629,-20.99313895168895
0.2912499,8.794054513776635,-5.89012148581049,3.9535770754736017,-13.821148920827858,-17.836022316600403,-24.622138893250188
0.3012499,8.830938656729934,-5.828177083009144,3.8283294396639445,-12.115656047254921,-19.550241929085786,-27.791317308700652
0.3112499,8.872754668902392,-5.7060993851766435,3.6928716728467488,-10.894504291150792,-20.979056287640354,-30.49731907638672
0.3212499,8.885996260552332,-5.454221264254162,3.5529549226365185,-10.796333497744687,-21.79083022666311,-33.06151634402854
0.3312499,8.844168444163117,-5.162138668183247,3.3999140147693363,-10.888436045053895,-22.38938973468855,-35.75270200863048
0.3412499,8.801313600132934,-4.977769306062639,3.270729729390068,-10.97674432240795,-23.126115755846605,-38.55492734103064
0.3512499,8.745670331860499,-4.848336348154445,3.190158940524169,-11.655157404300967,-23.28991849308872,-40.63960260243249
0.3612499,8.731064288069463,-4.732026660305261,3.140583306284859,-12.687520294561745,-22.29921176171568,-41.658036913776755
0.3712499,8.772099207125857,-4.603870125532794,3.1129296028132933,-13.683978324586292,-20.71801042684534,-41.94091617712138
